district,Zone,Geographical Region,region,vdc_name,vdc_code,coverage_population,target,rcs_count,Region
Humla,Karnali,Mountain,Mid-Western,Melchham ,66016,429,345,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Mimi ,66017,460,439,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Muchu ,66018,442,458,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Raya ,66019,691,717,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Rodikot ,66020,1176,972,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Sarkeedeu ,66021,659,732,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Saya(Sama) ,66022,473,409,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Shreenagar ,66023,1718,1071,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Shreemastha ,66024,492,413,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Simikot ,66025,1844,1110,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Syada ,66026,784,730,,Mid-Western
Humla,Karnali,Mountain,Mid-Western,Thehe ,66027,982,969,1.0,Mid-Western
